userId,bookId,rating,title
132083,597,10.0,Big Stone Gap: A Novel (Ballantine Reader's Circle)
132083,268,10.0,While I Was Gone
132083,8,5.0,The Da Vinci Code
132083,387,10.0,The Honk and Holler Opening Soon
132171,238,9.0,House of Sand and Fog
132171,612,6.0,The Summons
132171,815,10.0,Holes (Yearling Newbery)
132171,810,6.0,P Is for Peril
132171,126,8.0,Girl with a Pearl Earring
132173,194,6.0,Digital Fortress : A Thriller
132173,535,7.0,Macgregor Brides (Macgregors)
132173,429,7.0,Nerd in Shining Armor
132173,667,8.0,Midnight Bayou
132173,673,8.0,Sacred Sins
132203,725,5.0,Bridget Jones's Diary
132203,651,6.0,Skeleton Crew
132203,137,8.0,The Stand: Complete and Uncut
132282,443,9.0,Black House
132282,804,6.0,Mr. Murder
132282,294,8.0,The Tommyknockers
132282,803,9.0,The Eyes of the Dragon
132282,98,7.0,The Dark Half
132282,652,9.0,Needful Things
132282,793,10.0,Nightmares &amp; Dreamscapes
132282,705,7.0,Dreamcatcher
132282,182,7.0,The Five People You Meet in Heaven
132371,48,5.0,One True Thing
132375,145,8.0,Bel Canto: A Novel
132375,221,5.0,White Oleander : A Novel
132375,516,5.0,The Last Time They Met : A Novel
132375,180,6.0,The Andromeda Strain
132375,544,7.0,Cold Mountain : A Novel
132375,775,10.0,The Street Lawyer
132375,197,10.0,Southern Cross
132375,741,10.0,The General's Daughter
132375,372,10.0,Roses Are Red (Alex Cross Novels)
132375,562,10.0,Violets Are Blue
132375,80,10.0,Suzanne's Diary for Nicholas
132375,810,10.0,P Is for Peril
132375,213,10.0,Seabiscuit: An American Legend
132375,81,10.0,A Thousand Acres (Ballantine Reader's Circle)
132375,323,10.0,The English Patient
132375,165,10.0,A Walk in the Woods: Rediscovering America on the Appalachian Trail (Official Guides to the Appalachian Trail)
132375,204,10.0,Nickel and Dimed: On (Not) Getting By in America
132375,173,5.0,Wild Animus
132492,173,1.0,Wild Animus
132531,370,5.0,Q Is for Quarry
132663,147,8.0,Fried Green Tomatoes at the Whistle Stop Cafe
132663,19,9.0,Chicken Soup for the Pet Lover's Soul (Chicken Soup for the Soul)
132663,542,9.0,The Four Agreements: A Practical Guide to Personal Freedom
132836,414,9.0,All I Need to Know I Learned from My Cat
132846,63,10.0,Purity in Death
132851,223,10.0,Jurassic Park
132851,790,5.0,Without Remorse
132851,471,8.0,Life's Little Instruction Book (Life's Little Instruction Books (Paperback))
132909,290,9.0,Into Thin Air : A Personal Account of the Mt. Everest Disaster
132909,343,9.0,Good Omens
132909,192,9.0,Thinner
132930,166,9.0,The Bean Trees
132930,787,9.0,Prodigal Summer: A Novel
132930,122,8.0,Life of Pi
132930,267,7.0,A Widow for One Year
132930,176,6.0,A Heartbreaking Work of Staggering Genius
132930,306,7.0,Sophie's World: A Novel About the History of Philosophy
132930,137,8.0,The Stand: Complete and Uncut
132930,242,9.0,Beloved (Plume Contemporary Fiction)
132930,126,9.0,Girl with a Pearl Earring
132930,319,9.0,Corelli's Mandolin : A Novel
133284,496,7.0,Cruel &amp; Unusual (Kay Scarpetta Mysteries (Paperback))
133284,558,6.0,Point of Origin
133284,373,4.0,1st to Die: A Novel
133284,503,9.0,The Prince of Tides
133296,93,10.0,The Secret Life of Bees
133296,641,9.0,Cat &amp; Mouse (Alex Cross Novels)
133296,643,8.0,Pop Goes the Weasel
133296,131,7.0,Three Fates
133296,694,10.0,Melody (Logan)
133296,534,10.0,Dawn (Cutler)
133296,743,10.0,Flowers In The Attic (Dollanganger)
133296,704,8.0,The Mulberry Tree
133416,618,5.0,Blow Fly: A Scarpetta Novel
133416,459,8.0,From Potter's Field
133416,233,8.0,Black Notice
133416,527,7.0,When the Wind Blows
133416,202,7.0,2nd Chance
133416,681,7.0,The Ugly Duckling
133416,739,7.0,The Face of Deception
133416,683,9.0,The Next Accident
133416,688,9.0,Deja Dead
133416,356,7.0,Death du Jour
133571,3,7.0,One for the Money (Stephanie Plum Novels (Paperback))
133571,40,8.0,Interview with the Vampire
133571,321,8.0,A Prayer for Owen Meany
133571,399,8.0,The Eight
133571,416,7.0,The Mummy or Ramses the Damned
133571,87,8.0,The Bonesetter's Daughter
133571,631,8.0,Slaughterhouse Five or the Children's Crusade: A Duty Dance With Death
133571,572,7.0,Neuromancer (Remembering Tomorrow)
133571,556,8.0,"A Wizard of Earthsea (Earthsea Trilogy, Book 1)"
133571,70,8.0,The No. 1 Ladies' Detective Agency (Today Show Book Club #8)
133689,92,10.0,"The Lion, the Witch, and the Wardrobe (The Chronicles of Narnia, Book 2)"
133689,122,9.0,Life of Pi
133689,493,3.0,The Pilot's Wife : A Novel
133689,76,6.0,The Lovely Bones: A Novel
133689,405,8.0,Confessions of a Shopaholic (Summer Display Opportunity)
133689,31,10.0,"Tuesdays with Morrie: An Old Man, a Young Man, and Life's Greatest Lesson"
133689,619,10.0,Watchers
133689,371,10.0,Outlander
133689,419,5.0,The Notebook
133689,435,8.0,A Walk to Remember
133689,491,10.0,The Bachelor (Warner Books Contemporary Romance)
133689,137,10.0,The Stand: Complete and Uncut
133689,652,10.0,Needful Things
133689,344,8.0,Dying for Chocolate (Culinary Mysteries (Paperback))
133689,760,10.0,Insomnia
133689,117,8.0,"Girl, Interrupted"
133689,555,8.0,Fall On Your Knees (Oprah #45)
133689,750,9.0,The Mark: The Beast Rules the World (Left Behind #8)
133706,495,8.0,All That Remains (Kay Scarpetta Mysteries (Paperback))
133706,496,7.0,Cruel &amp; Unusual (Kay Scarpetta Mysteries (Paperback))
133706,763,8.0,Bee Season: A Novel
133706,798,7.0,Portrait of a Killer: Jack the Ripper -- Case Closed
133706,459,7.0,From Potter's Field
133706,623,7.0,Cause of Death
133706,625,7.0,Unnatural Exposure
133706,558,8.0,Point of Origin
133706,197,6.0,Southern Cross
133706,233,7.0,Black Notice
133706,628,7.0,The Last Precinct
133706,629,8.0,Chosen Prey
133706,499,8.0,The Firm
133706,292,8.0,The Chamber
133706,11,7.0,The Partner
133706,461,8.0,The Testament
133706,372,8.0,Roses Are Red (Alex Cross Novels)
133706,373,8.0,1st to Die: A Novel
133706,315,10.0,Pride and Prejudice
133747,86,7.0,Divine Secrets of the Ya-Ya Sisterhood : A Novel
133747,582,9.0,84 Charing Cross Road
133747,479,8.0,Chocolat
133747,296,5.0,The Nanny Diaries: A Novel
133747,586,8.0,The Hours: A Novel
133747,221,7.0,White Oleander : A Novel
133747,336,7.0,Reviving Ophelia: Saving the Selves of Adolescent Girls (Ballantine Reader's Circle)
133747,605,9.0,Don't Let's Go to the Dogs Tonight : An African Childhood
133747,405,7.0,Confessions of a Shopaholic (Summer Display Opportunity)
133747,290,9.0,Into Thin Air : A Personal Account of the Mt. Everest Disaster
133747,9,7.0,Lord of the Flies
133747,646,6.0,L Is for Lawless
133747,207,8.0,Song of Solomon (Oprah's Book Club (Paperback))
133747,556,6.0,"A Wizard of Earthsea (Earthsea Trilogy, Book 1)"
133747,135,8.0,Snow Falling on Cedars
133747,520,6.0,Jemima J: A Novel About Ugly Ducklings and Swans
133747,227,8.0,All I Really Need to Know
133747,301,8.0,Saint Maybe
133747,411,8.0,Secret History
133747,761,7.0,Nickel and Dimed: On (Not) Getting By in America
133747,332,8.0,Cold Mountain
133747,333,5.0,How to Be Good
133935,112,8.0,"The Two Towers (The Lord of the Rings, Part 2)"
133935,714,8.0,"The Return of the King (The Lord of the Rings, Part 3)"
133935,737,5.0,Hannibal
133935,538,7.0,Killing Dance (Anita Blake Vampire Hunter (Paperback))
133935,570,6.0,The Pillars of the Earth
133935,767,8.0,It
133935,99,7.0,1984
133935,738,8.0,American Psycho (Vintage Contemporaries)
133935,700,6.0,Dreamcatcher
134118,788,10.0,"The Subtle Knife (His Dark Materials, Book 2)"
134118,352,8.0,The Client
134118,118,7.0,FORREST GUMP (Movie Tie in)
134347,767,9.0,It
134347,523,10.0,Lies and the Lying Liars Who Tell Them: A Fair and Balanced Look at the Right
134347,556,9.0,"A Wizard of Earthsea (Earthsea Trilogy, Book 1)"
134434,263,7.0,Brave New World
134434,156,7.0,Memoirs of a Geisha Uk
134434,266,6.0,On the Road
134434,122,7.0,Life of Pi
134434,328,8.0,The Amazing Adventures of Kavalier &amp; Clay
134434,805,8.0,The Corrections: A Novel
134434,450,7.0,Silence of the Lambs
134434,112,6.0,"The Two Towers (The Lord of the Rings, Part 2)"
134434,400,7.0,The World According to Garp
134434,168,8.0,The Cider House Rules
134434,352,5.0,The Client
134434,199,6.0,The Runaway Jury
134434,340,8.0,Hannibal
134434,444,6.0,A Painted House
134434,195,7.0,"Dude, Where's My Country?"
134434,91,6.0,The Martian Chronicles
134434,317,8.0,Lolita (Vintage International)
134434,738,7.0,American Psycho (Vintage Contemporaries)
134434,184,8.0,Ender's Game (Ender Wiggins Saga (Paperback))
134434,709,7.0,How to Be Good
134434,710,9.0,About a Boy (Movie Tie-In)
134483,511,6.0,Atonement : A Novel
134483,207,8.0,Song of Solomon (Oprah's Book Club (Paperback))
134483,795,7.0,On Writing
134483,70,8.0,The No. 1 Ladies' Detective Agency (Today Show Book Club #8)
134483,709,7.0,How to Be Good
134556,8,8.0,The Da Vinci Code
134556,441,8.0,Dune (Remembering Tomorrow)
134797,487,4.0,Fast Women
134797,107,10.0,The Lake House
134797,76,10.0,The Lovely Bones: A Novel
134797,440,8.0,The Pilot's Wife
134797,599,10.0,Big Stone Gap
134797,499,9.0,The Firm
134797,461,8.0,The Testament
134797,115,5.0,Nights in Rodanthe
134797,641,8.0,Cat &amp; Mouse (Alex Cross Novels)
134797,42,10.0,Message in a Bottle
134797,689,4.0,The Summerhouse
134797,554,10.0,The Green Mile
134797,418,10.0,Tribulation Force: The Continuing Drama of Those Left Behind (Left Behind No. 2)
134837,497,10.0,The Little Prince
134837,284,8.0,Red Dragon
134837,246,7.0,The Bridges of Madison County
134837,390,5.0,Angela's Ashes (MMP) : A Memoir
134837,172,6.0,The Kitchen God's Wife
135043,93,10.0,The Secret Life of Bees
135043,560,10.0,Timeline
135045,393,9.0,The Divine Secrets of the Ya-Ya Sisterhood: A Novel
135045,121,9.0,Divine Secrets of the Ya-Ya Sisterhood: A Novel
135045,335,9.0,Three To Get Deadly : A Stephanie Plum Novel (A Stephanie Plum Novel)
135045,303,9.0,Four To Score (A Stephanie Plum Novel)
135045,486,9.0,High Five (A Stephanie Plum Novel)
135045,432,9.0,The Dogs of Babel (Today Show Book Club #12)
135045,416,9.0,The Mummy or Ramses the Damned
135045,223,9.0,Jurassic Park
135045,540,7.0,Icebound
135045,224,8.0,The Lost World
135045,368,8.0,"Fluke : Or, I Know Why the Winged Whale Sings"
135045,608,9.0,"Like Water for Chocolate: A Novel in Monthly Installments With Recipes, Romances and Home Remedies"
135045,454,8.0,The Hot Zone
135045,619,9.0,Watchers
135045,291,9.0,Lightning
135045,620,8.0,The Servants of Twilight
135045,730,9.0,The Bad Place
135045,622,7.0,The Eyes of Darkness
135045,284,8.0,Red Dragon
135045,499,8.0,The Firm
135045,27,8.0,A Time to Kill
135045,339,9.0,The Horse Whisperer
135045,136,8.0,The Loop
135045,512,10.0,The Handmaid's Tale
135045,766,8.0,Cujo
135045,651,10.0,Skeleton Crew
135045,466,8.0,The Bone Collector (Lincoln Rhyme Novels (Paperback))
135045,90,10.0,Harry Potter and the Sorcerer's Stone (Harry Potter (Paperback))
135045,170,9.0,Hearts In Atlantis
135149,159,6.0,The Poisonwood Bible: A Novel
135149,189,7.0,Confessions of an Ugly Stepsister : A Novel
135149,3,7.0,One for the Money (Stephanie Plum Novels (Paperback))
135149,257,8.0,"The Bad Beginning (A Series of Unfortunate Events, Book 1)"
135149,258,9.0,"The Reptile Room (A Series of Unfortunate Events, Book 2)"
135149,774,8.0,"The Wide Window (A Series of Unfortunate Events, Book 3)"
135149,728,7.0,"The Miserable Mill (A Series of Unfortunate Events, Book 4)"
135149,580,4.0,Prey: A Novel
135149,288,8.0,The Girls' Guide to Hunting and Fishing
135149,476,5.0,The Crimson Petal and the White
135149,488,9.0,Full House (Janet Evanovich's Full Series)
135149,66,7.0,Full Speed (Janet Evanovich's Full Series)
135149,123,7.0,Naked
135149,557,7.0,The Last Time They Met : A Novel
135149,714,10.0,"The Return of the King (The Lord of the Rings, Part 3)"
135149,181,8.0,Timeline
135149,366,8.0,The Dress Lodger (Ballantine Reader's Circle)
135149,45,8.0,Engaging The Enemy
135149,270,6.0,Plainsong (Vintage Contemporaries)
135149,404,8.0,The Idiot Girls' Action Adventure Club
135149,349,8.0,Postmortem
135149,273,9.0,The Book of Ruth (Oprah's Book Club (Paperback))
135149,53,7.0,The Brethren
135149,9,8.0,Lord of the Flies
135149,826,8.0,Red Storm Rising
135149,558,7.0,Point of Origin
135149,828,6.0,Portrait of a Killer: Jack the Ripper-- Case Closed (Berkley True Crime)
135149,58,8.0,Harry Potter and the Prisoner of Azkaban (Book 3)
135149,60,9.0,Harry Potter and the Order of the Phoenix (Book 5)
135149,27,8.0,A Time to Kill
135149,352,8.0,The Client
135149,28,8.0,The Pelican Brief
135149,292,7.0,The Chamber
135149,339,7.0,The Horse Whisperer
135149,136,7.0,The Loop
135149,11,8.0,The Partner
135149,79,9.0,Summer Sisters
135149,633,10.0,Tara Road
135149,200,8.0,The Brethren
135149,444,8.0,A Painted House
135149,815,10.0,Holes (Yearling Newbery)
135149,225,8.0,A Wrinkle in Time
135149,634,7.0,"Scarlett : The Sequel to Margaret Mitchell's \Gone With the Wind\"""""
135149,406,9.0,A Bend in the Road
135149,435,9.0,A Walk to Remember
135149,201,5.0,Black Friday
135149,644,6.0,Cradle and All
135149,806,7.0,Wish You Well
135149,213,9.0,Seabiscuit: An American Legend
135149,796,10.0,Scarlet Feather
135149,126,9.0,Girl with a Pearl Earring
135149,733,8.0,Rising Tides
135149,799,9.0,Sticks &amp; Scones
135149,29,6.0,Fear Nothing
135149,768,6.0,Seize the Night
135149,686,7.0,Final Target
135149,409,7.0,The Sweet Potato Queens' Book of Love
135149,116,7.0,Bridget Jones : The Edge of Reason
135149,154,8.0,All Around the Town
135149,513,7.0,Moonlight Becomes You
135149,469,9.0,Kitchen
135149,134,9.0,Midnight in the Garden of Good and Evil: A Savannah Story
135149,324,9.0,Midnight in the Garden of Good and Evil
135149,280,8.0,STONES FROM THE RIVER
135149,698,6.0,The Girl Who Loved Tom Gordon : A Novel
135149,705,6.0,Dreamcatcher
135149,43,7.0,The Joy Luck Club
135149,172,7.0,The Kitchen God's Wife
135149,254,8.0,The Bonesetter's Daughter
135228,114,9.0,Skipping Christmas
135265,296,4.0,The Nanny Diaries: A Novel
135265,305,7.0,Story of O
135265,289,9.0,"The Vampire Lestat (Vampire Chronicles, Book II)"
135265,175,8.0,The Witching Hour (Lives of the Mayfair Witches)
135265,46,8.0,Irish Hearts
135265,603,10.0,Memoirs of a Geisha
135265,284,8.0,Red Dragon
135265,28,8.0,The Pelican Brief
135265,340,7.0,Hannibal
135265,758,10.0,Morning Glory
135265,770,8.0,"A Child Called \It\"": One Child's Courage to Survive"""
135265,708,6.0,The Lost Boy: A Foster Child's Search for the Love of a Family
135277,16,7.0,A Year in Provence
135351,326,7.0,Wicked: The Life and Times of the Wicked Witch of the West
135351,257,7.0,"The Bad Beginning (A Series of Unfortunate Events, Book 1)"
135351,258,7.0,"The Reptile Room (A Series of Unfortunate Events, Book 2)"
135351,774,5.0,"The Wide Window (A Series of Unfortunate Events, Book 3)"
135351,479,7.0,Chocolat
135351,93,8.0,The Secret Life of Bees
135351,76,8.0,The Lovely Bones: A Novel
135351,119,8.0,The Hitchhiker's Guide to the Galaxy
135351,552,10.0,Seabiscuit
135351,455,9.0,Sisterhood of the Traveling Pants
135351,822,6.0,Einstein's Dreams
135351,39,6.0,Two for the Dough
135351,513,7.0,Moonlight Becomes You
135351,379,9.0,Tears of the Giraffe (No.1 Ladies Detective Agency)
135360,191,7.0,Sword of Shannara
135360,792,9.0,The Hobbit : The Enchanting Prelude to The Lord of the Rings
135360,94,9.0,American Gods
135360,113,10.0,"Like Water for Chocolate: A Novel in Monthly Installments, With Recipes, Romances, and Home Remedies"
135360,613,7.0,The Devil Wears Prada : A Novel
135360,48,8.0,One True Thing
135360,655,1.0,The Claiming of Sleeping Beauty (Erotic Adventures of Sleeping Beauty)
135360,316,9.0,The House of the Spirits
135360,90,9.0,Harry Potter and the Sorcerer's Stone (Harry Potter (Paperback))
135360,279,9.0,SHIPPING NEWS
135360,299,5.0,The Little Friend
135360,323,10.0,The English Patient
135360,280,10.0,STONES FROM THE RIVER
135360,165,9.0,A Walk in the Woods: Rediscovering America on the Appalachian Trail (Official Guides to the Appalachian Trail)
135367,777,10.0,Point of Origin
135367,294,8.0,The Tommyknockers
135367,528,7.0,Desperation
135376,489,6.0,Full Tilt (Janet Evanovich's Full Series)
135376,808,8.0,Airframe
135376,252,10.0,A Kiss of Shadows (Meredith Gentry Novels (Paperback))
135376,536,10.0,The Laughing Corpse (Anita Blake Vampire Hunter (Paperback))
135376,755,10.0,Circus of the Damned (Anita Blake Vampire Hunter (Paperback))
135376,537,10.0,The Lunatic Cafe (Anita Blake Vampire Hunter (Paperback))
135376,756,10.0,Bloody Bones (Anita Blake Vampire Hunter (Paperback))
135376,538,10.0,Killing Dance (Anita Blake Vampire Hunter (Paperback))
135376,261,10.0,Guilty Pleasures (Anita Blake Vampire Hunter (Paperback))
135376,662,10.0,Jewels of the Sun (Irish Trilogy)
135376,734,10.0,Tears of the Moon (Irish Trilogy)
135376,664,10.0,Heart of the Sea (Irish Trilogy)
135376,64,10.0,Dance upon the Air (Three Sisters Island Trilogy)
135376,665,10.0,Heaven and Earth (Three Sisters Island Trilogy)
135458,145,9.0,Bel Canto: A Novel
135458,312,2.0,The Color of Magic
135458,40,4.0,Interview with the Vampire
135458,371,10.0,Outlander
135458,125,10.0,Dragonfly in Amber
135458,422,10.0,Voyager
135458,423,10.0,Drums of Autumn
135458,572,1.0,Neuromancer (Remembering Tomorrow)
135458,532,10.0,Doomsday Book
135458,101,5.0,Harry Potter and the Sorcerer's Stone (Book 1)
135458,102,2.0,The Hobbit: or There and Back Again
135458,103,5.0,"The Fellowship of the Ring (The Lord of the Rings, Part 1)"
135609,577,9.0,"The Professor and the Madman: A Tale of Murder, Insanity, and the Making of The Oxford English Dictionary"
135609,287,5.0,The Perfect Storm : A True Story of Men Against the Sea
135609,493,7.0,The Pilot's Wife : A Novel
135609,273,7.0,The Book of Ruth (Oprah's Book Club (Paperback))
135609,53,5.0,The Brethren
135673,257,5.0,"The Bad Beginning (A Series of Unfortunate Events, Book 1)"
135673,258,8.0,"The Reptile Room (A Series of Unfortunate Events, Book 2)"
135673,774,8.0,"The Wide Window (A Series of Unfortunate Events, Book 3)"
135673,728,8.0,"The Miserable Mill (A Series of Unfortunate Events, Book 4)"
135673,289,5.0,"The Vampire Lestat (Vampire Chronicles, Book II)"
135673,40,5.0,Interview with the Vampire
135673,249,5.0,The Queen of the Damned (Vampire Chronicles (Paperback))
135673,132,8.0,The Clan of the Cave Bear (Earth's Children (Paperback))
135673,747,8.0,The Valley of Horses
135673,748,8.0,The Mammoth Hunters (Earth's Children (Paperback))
135673,677,8.0,The Plains of Passage (Earth's Children (Paperback))
135673,184,8.0,Ender's Game (Ender Wiggins Saga (Paperback))
135681,271,8.0,The Reader
135681,618,7.0,Blow Fly: A Scarpetta Novel
135681,142,10.0,Blackberry Wine
135703,405,9.0,Confessions of a Shopaholic (Summer Display Opportunity)
135703,379,10.0,Tears of the Giraffe (No.1 Ladies Detective Agency)
135703,380,10.0,Morality for Beautiful Girls (No.1 Ladies Detective Agency)
135703,70,10.0,The No. 1 Ladies' Detective Agency (Today Show Book Club #8)
135768,488,9.0,Full House (Janet Evanovich's Full Series)
135768,523,10.0,Lies and the Lying Liars Who Tell Them: A Fair and Balanced Look at the Right
135776,261,2.0,Guilty Pleasures (Anita Blake Vampire Hunter (Paperback))
135776,570,7.0,The Pillars of the Earth
135776,409,1.0,The Sweet Potato Queens' Book of Love
135831,787,7.0,Prodigal Summer: A Novel
135831,93,8.0,The Secret Life of Bees
135831,327,9.0,The Red Tent (Bestselling Backlist)
135831,586,6.0,The Hours: A Novel
135831,401,9.0,Pope Joan (Ballantine Reader's Circle)
135831,544,9.0,Cold Mountain : A Novel
135831,403,7.0,Midwives: A Novel
135831,278,7.0,We Were the Mulvaneys
135831,532,7.0,Doomsday Book
135831,319,7.0,Corelli's Mandolin : A Novel
135831,34,7.0,ANGELA'S ASHES
135831,300,7.0,Keeping Faith : A Novel
135831,17,7.0,Pay It Forward
135831,155,6.0,Good in Bed
135975,445,8.0,What to Expect When You're Expecting (Revised Edition)
136010,3,8.0,One for the Money (Stephanie Plum Novels (Paperback))
136010,66,8.0,Full Speed (Janet Evanovich's Full Series)
136010,397,7.0,Visions of Sugar Plums: A Stephanie Plum Holiday Novel
136010,360,8.0,White Oleander : A Novel (Oprah's Book Club)
136010,107,4.0,The Lake House
136010,249,7.0,The Queen of the Damned (Vampire Chronicles (Paperback))
136010,167,9.0,Congo
136010,175,9.0,The Witching Hour (Lives of the Mayfair Witches)
136010,125,7.0,Dragonfly in Amber
136010,527,9.0,When the Wind Blows
136010,751,9.0,The Two Dead Girls (Green Mile Series)
136010,653,9.0,The Green Mile: The Mouse on the Mile (Green Mile Series)
136010,752,9.0,The Green Mile: Coffey's Hands (Green Mile Series)
136010,819,9.0,The Green Mile: The Bad Death of Eduard Delacroix (Green Mile Series)
136010,753,9.0,The Green Mile: Night Journey (Green Mile Series)
136010,760,8.0,Insomnia
136071,46,9.0,Irish Hearts
136071,53,10.0,The Brethren
136071,768,9.0,Seize the Night
136071,474,7.0,The House on Mango Street (Vintage Contemporaries)
136071,171,9.0,Tis : A Memoir
136139,479,8.0,Chocolat
136139,236,8.0,The Nanny Diaries: A Novel
136139,772,8.0,Middlesex: A Novel
136139,545,7.0,A Lesson Before Dying (Vintage Contemporaries (Paperback))
136139,546,9.0,The Dive From Clausen's Pier : A Novel (Vintage Contemporaries (Paperback))
136139,238,9.0,House of Sand and Fog
136139,569,10.0,Bloodsucking Fiends: A Love Story
136139,25,8.0,Mystic River
136139,637,8.0,The Switch
136139,331,8.0,The Virgin Suicides
136139,134,8.0,Midnight in the Garden of Good and Evil: A Savannah Story
136139,780,8.0,Hearts In Atlantis : New Fiction
136139,795,9.0,On Writing
136139,555,8.0,Fall On Your Knees (Oprah #45)
136139,376,9.0,Catch Me If You Can: The True Story of a Real Fake
136139,173,2.0,Wild Animus
136205,92,10.0,"The Lion, the Witch, and the Wardrobe (The Chronicles of Narnia, Book 2)"
136205,712,10.0,The Horse and His Boy
136205,93,10.0,The Secret Life of Bees
136205,591,8.0,The Weight of Water
136205,259,9.0,Neverwhere
136205,428,9.0,What Looks Like Crazy On An Ordinary Day
136205,454,10.0,The Hot Zone
136205,456,7.0,P Is for Peril (Kinsey Millhone Mysteries (Hardcover))
136205,422,9.0,Voyager
136205,210,10.0,To Kill a Mockingbird
136205,688,8.0,Deja Dead
136205,421,8.0,It Was on Fire When I Lay Down on It
136237,62,10.0,Hideaway
136237,703,4.0,Hearts in Atlantis
136237,421,7.0,It Was on Fire When I Lay Down on It
136237,173,2.0,Wild Animus
136252,287,8.0,The Perfect Storm : A True Story of Men Against the Sea
136252,578,10.0,The Alchemist: A Fable About Following Your Dream
136252,40,9.0,Interview with the Vampire
136252,594,8.0,Dr. Death (Alex Delaware Novels (Paperback))
136252,58,10.0,Harry Potter and the Prisoner of Azkaban (Book 3)
136252,340,8.0,Hannibal
136252,214,10.0,A Is for Alibi (Kinsey Millhone Mysteries (Paperback))
136252,204,7.0,Nickel and Dimed: On (Not) Getting By in America
136255,574,6.0,"Men Are from Mars, Women Are from Venus: A Practical Guide for Improving Communication and Getting What You Want in Your Relationships"
136255,393,6.0,The Divine Secrets of the Ya-Ya Sisterhood: A Novel
136255,514,6.0,The Eyre Affair: A Novel
136255,371,9.0,Outlander
136255,750,7.0,The Mark: The Beast Rules the World (Left Behind #8)
136255,716,7.0,Desecration: Antichrist Takes the Throne (Left Behind No. 9)
136326,3,9.0,One for the Money (Stephanie Plum Novels (Paperback))
136326,56,8.0,Hard Eight : A Stephanie Plum Novel (A Stephanie Plum Novel)
136326,396,10.0,To the Nines: A Stephanie Plum Novel
136326,296,7.0,The Nanny Diaries: A Novel
136326,335,8.0,Three To Get Deadly : A Stephanie Plum Novel (A Stephanie Plum Novel)
136326,303,9.0,Four To Score (A Stephanie Plum Novel)
136326,486,9.0,High Five (A Stephanie Plum Novel)
136326,304,9.0,Hot Six : A Stephanie Plum Novel (A Stephanie Plum Novel)
136326,604,8.0,Black House
136326,759,7.0,Needful Things: The Last Castle Rock Story
136326,39,7.0,Two for the Dough
136326,378,8.0,The No. 1 Ladies' Detective Agency
136326,379,9.0,Tears of the Giraffe (No.1 Ladies Detective Agency)
136348,576,9.0,A Tree Grows in Brooklyn
136348,247,8.0,Girl in Hyacinth Blue
136348,162,8.0,Year of Wonders
136348,190,7.0,Life of Pi
136348,449,8.0,I Capture the Castle
136348,335,6.0,Three To Get Deadly : A Stephanie Plum Novel (A Stephanie Plum Novel)
136348,539,6.0,Sphere
136348,401,10.0,Pope Joan (Ballantine Reader's Circle)
136348,367,8.0,Big Cherry Holler: A Big Stone Gap Novel (Ballantine Reader's Circle)
136348,613,8.0,The Devil Wears Prada : A Novel
136348,87,7.0,The Bonesetter's Daughter
136348,26,5.0,Hornet's Nest
136348,638,8.0,The Poet
136348,387,8.0,The Honk and Holler Opening Soon
136348,346,10.0,The Secret Life of Bees
136348,39,6.0,Two for the Dough
136348,809,6.0,Open Season
136348,164,8.0,Plain Truth
136348,410,9.0,The Other Boleyn Girl
136348,520,8.0,Jemima J: A Novel About Ugly Ducklings and Swans
136348,378,8.0,The No. 1 Ladies' Detective Agency
136348,379,8.0,Tears of the Giraffe (No.1 Ladies Detective Agency)
136382,159,3.0,The Poisonwood Bible: A Novel
136382,335,8.0,Three To Get Deadly : A Stephanie Plum Novel (A Stephanie Plum Novel)
136382,303,8.0,Four To Score (A Stephanie Plum Novel)
136382,486,8.0,High Five (A Stephanie Plum Novel)
136382,304,6.0,Hot Six : A Stephanie Plum Novel (A Stephanie Plum Novel)
136382,65,8.0,Seven Up (A Stephanie Plum Novel)
136382,67,6.0,Hard Eight : A Stephanie Plum Novel (A Stephanie Plum Novel)
136382,403,8.0,Midwives: A Novel
136382,130,7.0,The Thorn Birds
136382,428,7.0,What Looks Like Crazy On An Ordinary Day
136382,6,5.0,The Rainmaker
136382,114,9.0,Skipping Christmas
136382,49,4.0,The Street Lawyer
136382,373,8.0,1st to Die: A Novel
136382,436,6.0,The Rescue
136382,823,7.0,Back Roads
136382,655,9.0,The Claiming of Sleeping Beauty (Erotic Adventures of Sleeping Beauty)
136382,503,5.0,The Prince of Tides
136382,214,5.0,A Is for Alibi (Kinsey Millhone Mysteries (Paperback))
136382,691,8.0,Mr. Perfect
136382,696,10.0,Lucky
136382,439,3.0,Dreamcatcher
136491,93,10.0,The Secret Life of Bees
136491,109,10.0,The Catcher in the Rye
136491,289,9.0,"The Vampire Lestat (Vampire Chronicles, Book II)"
136491,40,9.0,Interview with the Vampire
136491,249,7.0,The Queen of the Damned (Vampire Chronicles (Paperback))
136491,544,8.0,Cold Mountain : A Novel
136491,270,10.0,Plainsong (Vintage Contemporaries)
136491,8,10.0,The Da Vinci Code
136491,302,8.0,Bleachers
136491,95,8.0,Harry Potter and the Chamber of Secrets (Book 2)
136491,96,9.0,Harry Potter and the Prisoner of Azkaban (Book 3)
136491,97,8.0,Harry Potter and the Goblet of Fire (Book 4)
136491,60,9.0,Harry Potter and the Order of the Phoenix (Book 5)
136491,27,10.0,A Time to Kill
136491,120,10.0,The Giver (21st Century Reference)
